Investment Name,Capital Committed,Unfunded Commitment,Paid-in Capital/Capital Drawn,Total Capital Distributed,Reported Market Value,Net IRR,Date,Capital Distributed Per Quarter
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2273316.0,17726684.0,22809640.0,2891466.0,0.15,2016-09-30,271061.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2272090.0,17727910.0,22994735.0,2800224.0,0.15,2016-12-31,185095.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2272090.0,17727910.0,22994735.0,2839356.0,0.15,2017-03-31,0.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2272090.0,17727910.0,23254485.0,2429954.0,0.1474,2017-06-30,259750.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2272090.0,17727910.0,23254485.0,2470011.0,0.1469,2017-09-30,0.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2272090.0,17727910.0,23519550.0,2181978.0,0.1459,2017-12-31,265065.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2454740.0,17727910.0,23747389.0,2026224.0,0.1459,2018-03-31,227839.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2454740.0,17727910.0,23747389.0,1975145.0,0.1448,2018-06-03,0.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2454740.0,17728483.0,23949147.0,1833620.0,0.1448,2018-09-30,201758.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2454740.0,17728483.0,23949147.0,1782910.0,0.1438,2018-12-31,0.0
"Hamilton Lane Secondary Fund II, L.P.",20000000.0,2454740.0,17728521.0,24206135.0,1303531.0,0.1414,2019-03-31,256988.0
"Lindsay Goldberg III, L.P.",30000000.0,30000000.0,0.0,0.0,0.0,0.0,2008-06-30,0.0
"Lindsay Goldberg III, L.P.",30000000.0,29740302.0,259698.0,0.0,183623.0,-0.2929,2008-09-30,0.0
"Lindsay Goldberg III, L.P.",30000000.0,29742656.0,257344.0,151.0,2231.0,-0.9909,2008-12-31,151.0
"Lindsay Goldberg III, L.P.",30000000.0,28550940.0,1449060.0,151.0,1087005.0,-0.495,2009-03-31,0.0
"Lindsay Goldberg III, L.P.",30000000.0,28575593.0,1424407.0,588.0,949795.0,-0.488,2009-06-30,437.0
"Lindsay Goldberg III, L.P.",30000000.0,27736849.0,2263151.0,588.0,1726843.0,-0.4037,2009-09-30,0.0
"Lindsay Goldberg III, L.P.",30000000.0,27834219.0,2165781.0,2719.0,1583799.0,-0.3163,2009-12-31,2131.0
"Lindsay Goldberg III, L.P.",30000000.0,27589871.0,2410129.0,49098.0,1665763.0,-0.2968,2010-03-31,46379.0
"Lindsay Goldberg III, L.P.",30000000.0,27589871.0,2410129.0,49098.0,1501282.0,-0.3061,2010-06-30,0.0
"Lindsay Goldberg III, L.P.",30000000.0,24223216.0,5776784.0,176604.0,4572337.0,-0.2699,2010-09-30,127506.0
"Lindsay Goldberg III, L.P.",30000000.0,23673701.0,6326299.0,211233.0,5094069.0,-0.1938,2010-12-31,34629.0
"Lindsay Goldberg III, L.P.",30000000.0,23425694.0,6574306.0,213313.0,5371825.0,-0.1459,2011-03-31,2080.0
"Lindsay Goldberg III, L.P.",30000000.0,22394821.0,7605179.0,257463.0,6534944.0,-0.0009,2011-06-30,44150.0
"Lindsay Goldberg III, L.P.",30000000.0,20234006.0,9765994.0,292737.0,8324869.0,-0.1113,2011-09-30,35274.0
"Lindsay Goldberg III, L.P.",30000000.0,19790314.0,10209686.0,467211.0,9469981.0,-0.0002,2011-12-31,174474.0
"Lindsay Goldberg III, L.P.",30000000.0,18549492.0,11450508.0,467211.0,10753716.0,-0.0147,2012-03-31,0.0
"Lindsay Goldberg III, L.P.",30000000.0,18549160.0,11450840.0,693670.0,10599089.0,-0.0086,2012-06-30,226459.0
"Lindsay Goldberg III, L.P.",30000000.0,16384658.0,13615342.0,918354.0,12630149.0,-0.0031,2012-09-30,224684.0
"Lindsay Goldberg III, L.P.",30000000.0,13007407.0,16992593.0,1590565.0,15910587.0,0.02,2012-12-31,672211.0
"Lindsay Goldberg III, L.P.",30000000.0,12775051.0,17224949.0,1700222.0,16812945.0,0.04,2013-03-31,109657.0
"Lindsay Goldberg III, L.P.",30000000.0,10770842.0,19229158.0,1778214.0,19904777.0,0.07,2013-06-30,77992.0
"Lindsay Goldberg III, L.P.",30000000.0,10199681.0,19800319.0,2449611.0,20318119.0,0.08,2013-09-30,671397.0
"Lindsay Goldberg III, L.P.",30000000.0,10164344.0,19835656.0,3456654.0,20679519.0,0.1,2013-12-31,1007043.0
"Lindsay Goldberg III, L.P.",30000000.0,7286035.0,22713965.0,3497886.0,24161016.0,0.1,2014-03-31,41232.0
"Lindsay Goldberg III, L.P.",30000000.0,6757957.0,23242043.0,7314844.0,21493586.0,0.1,2014-06-30,3816958.0
"Lindsay Goldberg III, L.P.",30000000.0,6757957.0,23242043.0,7356292.0,21274162.0,0.09,2014-09-30,41448.0
"Lindsay Goldberg III, L.P.",30000000.0,3207492.0,26792508.0,8958075.0,24117044.0,0.09,2014-12-31,1601783.0
"Lindsay Goldberg III, L.P.",30000000.0,1913304.0,28086696.0,8958075.0,25806094.0,0.09,2015-03-31,0.0
"Lindsay Goldberg III, L.P.",30000000.0,1913304.0,28086696.0,13531189.0,21336701.0,0.09,2015-06-30,4573114.0
"Lindsay Goldberg III, L.P.",30000000.0,1857082.0,28142918.0,15447964.0,19433278.0,0.08,2015-09-30,1916775.0
"Lindsay Goldberg III, L.P.",30000000.0,1680223.0,28319777.0,15970358.0,19270468.0,0.08,2015-12-31,522394.0
"Lindsay Goldberg III, L.P.",30000000.0,1497071.0,28502929.0,15970358.0,19744494.0,0.08,2016-03-31,0.0
"Lindsay Goldberg III, L.P.",30000000.0,1354047.0,28645953.0,18514772.0,17756698.0,0.08,2016-06-30,2544414.0
"Lindsay Goldberg III, L.P.",30000000.0,1246784.0,28753216.0,19374475.0,17378275.0,0.08,2016-09-30,859703.0
"Lindsay Goldberg III, L.P.",30000000.0,1173213.0,28826787.0,19658496.0,17704830.0,0.08,2016-12-31,284021.0
"Lindsay Goldberg III, L.P.",30000000.0,1099268.0,28900732.0,21529920.0,16273006.0,0.0827,2017-03-31,1871424.0
"Lindsay Goldberg III, L.P.",30000000.0,1099268.0,28900732.0,22150740.0,16408353.0,0.0858,2017-06-30,620820.0
"Lindsay Goldberg III, L.P.",30000000.0,1099268.0,28900732.0,22588672.0,16496153.0,0.087,2017-09-30,437932.0
"Lindsay Goldberg III, L.P.",30000000.0,1001912.0,28998088.0,23789815.0,16488380.0,0.0918,2017-12-31,1201143.0
"Lindsay Goldberg III, L.P.",30000000.0,1493503.0,29072917.0,26545273.0,13673253.0,0.0889,2018-03-31,2755458.0
"Lindsay Goldberg III, L.P.",30000000.0,1422367.0,29144053.0,32477071.0,7711917.0,0.087,2018-06-03,5931798.0
"Lindsay Goldberg III, L.P.",30000000.0,1422367.0,29144053.0,32477071.0,7052253.0,0.0822,2018-09-30,0.0
"TPG Partners VI, L.P.",30000000.0,28632549.0,1367451.0,0.0,780001.0,-0.4296,2008-06-30,0.0
"TPG Partners VI, L.P.",30000000.0,28421162.0,1578838.0,5611.0,632372.0,-0.6566,2008-09-30,5611.0
"TPG Partners VI, L.P.",30000000.0,28470191.0,1529809.0,6821.0,334402.0,-0.7958,2008-12-31,1210.0
"TPG Partners VI, L.P.",30000000.0,28313383.0,1686617.0,6989.0,343610.0,-0.846,2009-03-31,168.0
"TPG Partners VI, L.P.",30000000.0,28116059.0,1883941.0,6989.0,446796.0,-0.8411,2009-06-30,0.0
"TPG Partners VI, L.P.",30000000.0,26811133.0,3188867.0,6989.0,1898852.0,-0.5895,2009-09-30,0.0
"TPG Partners VI, L.P.",30000000.0,25816622.0,4183378.0,6989.0,2981607.0,-0.3878,2009-12-31,0.0
"TPG Partners VI, L.P.",30000000.0,24494175.0,5505825.0,6989.0,4431779.0,-0.2521,2010-03-31,0.0
"TPG Partners VI, L.P.",30000000.0,23600052.0,6399948.0,325896.0,4936029.0,-0.2039,2010-06-30,318907.0
"TPG Partners VI, L.P.",30000000.0,21064087.0,8935913.0,325896.0,7655961.0,-0.1254,2010-09-30,0.0
"TPG Partners VI, L.P.",30000000.0,18394595.0,11605405.0,1377216.0,9640271.0,-0.0577,2010-12-31,1051320.0
"TPG Partners VI, L.P.",30000000.0,14913071.0,15086929.0,2326198.0,12523793.0,-0.0179,2011-03-31,948982.0
"TPG Partners VI, L.P.",30000000.0,13990520.0,16009480.0,2707859.0,13204960.0,-0.0001,2011-06-30,381661.0
"TPG Partners VI, L.P.",30000000.0,12103053.0,17896947.0,2890111.0,14685501.0,-0.0161,2011-09-30,182252.0
"TPG Partners VI, L.P.",30000000.0,10265983.0,19734017.0,3006548.0,16664296.0,-0.0,2011-12-31,116437.0
"TPG Partners VI, L.P.",30000000.0,10694308.0,19305692.0,3244102.0,16733278.0,0.02,2012-03-31,237554.0
"TPG Partners VI, L.P.",30000000.0,10207495.0,19792505.0,3743835.0,17229727.0,0.04,2012-06-30,499733.0
"TPG Partners VI, L.P.",30000000.0,8625654.0,21374346.0,4031339.0,19662480.0,0.06,2012-09-30,287504.0
"TPG Partners VI, L.P.",30000000.0,7420972.0,22579028.0,4951634.0,21007142.0,0.08,2012-12-31,920295.0
"TPG Partners VI, L.P.",30000000.0,6844266.0,23155734.0,4951634.0,22795982.0,0.09,2013-03-31,0.0
"TPG Partners VI, L.P.",30000000.0,5594512.0,24405488.0,6276355.0,23024442.0,0.09,2013-06-30,1324721.0
"TPG Partners VI, L.P.",30000000.0,4395138.0,25604862.0,7724600.0,23444514.0,0.09,2013-09-30,1448245.0
"TPG Partners VI, L.P.",30000000.0,3718388.0,26281612.0,9588693.0,23553958.0,0.1,2013-12-31,1864093.0
"TPG Partners VI, L.P.",30000000.0,3335829.0,26664171.0,10430191.0,24411040.0,0.11,2014-03-31,841498.0
"TPG Partners VI, L.P.",30000000.0,1649472.0,28350528.0,10430191.0,27987544.0,0.12,2014-06-30,0.0
"TPG Partners VI, L.P.",30000000.0,768673.0,29231327.0,12633502.0,26845698.0,0.12,2014-09-30,2203311.0
"TPG Partners VI, L.P.",30000000.0,-180949.0,30180949.0,14431444.0,26664336.0,0.12,2014-12-31,1797942.0
"TPG Partners VI, L.P.",30000000.0,-233693.0,30233693.0,16146767.0,25925178.0,0.12,2015-03-31,1715323.0
"TPG Partners VI, L.P.",30000000.0,-972560.0,30972560.0,18257415.0,27746237.0,0.14,2015-06-30,2110648.0
"TPG Partners VI, L.P.",30000000.0,-1046145.0,31046145.0,23208466.0,22632065.0,0.13,2015-09-30,4951051.0
"TPG Partners VI, L.P.",30000000.0,-1046145.0,31046145.0,23578060.0,21790465.0,0.12,2015-12-31,369594.0
"TPG Partners VI, L.P.",30000000.0,-1323402.0,31323402.0,23735006.0,21491198.0,0.11,2016-03-31,156946.0
"TPG Partners VI, L.P.",30000000.0,-1442152.0,31442152.0,26397711.0,19213974.0,0.11,2016-06-30,2662705.0
"TPG Partners VI, L.P.",30000000.0,-1489750.0,31489750.0,26646968.0,20237343.0,0.12,2016-09-30,249257.0
"TPG Partners VI, L.P.",30000000.0,-1765372.0,31765372.0,28270358.0,18925920.0,0.11,2016-12-31,1623390.0
"TPG Partners VI, L.P.",30000000.0,-1889121.0,31889121.0,29511501.0,18742752.0,0.1157,2017-03-31,1241143.0
"TPG Partners VI, L.P.",30000000.0,-2259834.0,32259834.0,32564945.0,16419425.0,0.1151,2017-06-30,3053444.0
"TPG Partners VI, L.P.",30000000.0,-2347306.0,32347306.0,33532668.0,15653410.0,0.1136,2017-09-30,967723.0
"TPG Partners VI, L.P.",30000000.0,-2347306.0,32347306.0,34184734.0,15234816.0,0.1127,2017-12-31,652066.0
"TPG Partners VI, L.P.",30000000.0,1576853.0,32347306.0,35346486.0,14337940.0,0.1121,2018-03-31,1161752.0
"TPG Partners VI, L.P.",30000000.0,1521004.0,32403155.0,36783333.0,12989707.0,0.1106,2018-06-03,1436847.0
"TPG Partners VI, L.P.",30000000.0,1308702.0,32611301.0,37669234.0,12710389.0,0.1108,2018-09-30,885901.0
"TPG Partners VI, L.P.",30000000.0,1308702.0,32615510.0,39903186.0,9583559.0,0.106,2018-12-31,2233952.0
"TPG Partners VI, L.P.",30000000.0,1308702.0,32615944.0,41614731.0,8226828.0,0.1064,2019-03-31,1711545.0
"TPG Partners VI, L.P.",30000000.0,1308702.0,32615944.0,42428736.0,7545638.0,0.1062,2019-06-30,814005.0
"TPG Partners VI, L.P.",30000000.0,1308702.0,32615944.0,42793354.0,7166875.0,0.1054,2019-09-30,364618.0
"TPG Partners VI, L.P.",30000000.0,1306642.0,32618004.0,43012799.0,6929150.0,0.1047,2019-12-31,219445.0
"TPG Partners VI, L.P.",30000000.0,1119402.0,32805244.0,43359276.0,5755410.0,0.1004,2020-03-31,346477.0
"TPG Partners VI, L.P.",30000000.0,1279013.0,32645633.0,43359276.0,5561006.0,0.0998,2020-06-30,0.0
"American Securities Opportunities Fund II, L.P.",20000000.0,20000000.0,0.0,0.0,61742.0,0.0,2010-03-31,0.0
"American Securities Opportunities Fund II, L.P.",20000000.0,15722969.0,4277031.0,1708.0,4427899.0,0.0573,2010-06-30,1708.0
"American Securities Opportunities Fund II, L.P.",20000000.0,14805190.0,5194810.0,5635.0,5398393.0,0.0573,2010-09-30,3927.0
"American Securities Opportunities Fund II, L.P.",20000000.0,14805190.0,5194810.0,5635.0,5403939.0,0.0514,2010-12-31,0.0
"American Securities Opportunities Fund II, L.P.",20000000.0,14634246.0,5365754.0,38086.0,6012328.0,0.158,2011-03-31,32451.0
"American Securities Opportunities Fund II, L.P.",20000000.0,14055388.0,5944612.0,2532237.0,4358788.0,0.0018,2011-06-30,2494151.0
"American Securities Opportunities Fund II, L.P.",20000000.0,11203023.0,8796977.0,3362802.0,6118917.0,0.1061,2011-09-30,830565.0
"American Securities Opportunities Fund II, L.P.",20000000.0,8195946.0,11804054.0,3831894.0,8751697.0,0.001,2011-12-31,469092.0
"American Securities Opportunities Fund II, L.P.",20000000.0,7075191.0,12924809.0,4013894.0,10278017.0,0.13,2012-03-31,182000.0
"American Securities Opportunities Fund II, L.P.",20000000.0,3203475.0,16796525.0,5572999.0,12789871.0,0.12,2012-06-30,1559105.0
"American Securities Opportunities Fund II, L.P.",20000000.0,392764.0,19607236.0,7309052.0,14402713.0,0.13,2012-09-30,1736053.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-5399086.0,25399086.0,10626923.0,17307393.0,0.13,2012-12-31,3317871.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-5908202.0,25908202.0,12003988.0,17298651.0,0.14,2013-03-31,1377065.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-7868822.0,27868822.0,16241551.0,15407845.0,0.14,2013-06-30,4237563.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-11612333.0,31612333.0,22151727.0,13557648.0,0.13,2013-09-30,5910176.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-14713853.0,34713853.0,27146091.0,12465260.0,0.14,2013-12-31,4994364.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-17484200.0,37484200.0,27904348.0,14526516.0,0.13,2014-03-31,758257.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-19146362.0,39146362.0,28919903.0,15357868.0,0.13,2014-06-30,1015555.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-22139237.0,42139237.0,30854025.0,16667299.0,0.12,2014-09-30,1934122.0
"American Securities Opportunities Fund II, L.P.",20000000.0,-24956615.0,44956615.0,31279844.0,19091532.0,0.11,2014-12-31,425819.0
"Blackstone Capital Partners VI, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2010-06-30,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2010-09-30,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,40000000.0,0.0,0.0,0.0,0.0,2010-12-31,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,39879767.0,120233.0,0.0,0.0,0.0,2011-03-31,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,39753216.0,246784.0,0.0,0.0,0.0,2011-06-30,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,38406796.0,1593204.0,0.0,1026279.0,-0.7593,2011-09-30,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,35621903.0,4378097.0,0.0,3683900.0,-0.0054,2011-12-31,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,34739849.0,5260151.0,0.0,4603747.0,-0.2873,2012-03-31,0.0
"Blackstone Capital Partners VI, L.P.",40000000.0,34631224.0,5368776.0,3.0,4432644.0,-0.2608,2012-06-30,3.0
"Blackstone Capital Partners VI, L.P.",40000000.0,33981330.0,6018670.0,134.0,6408833.0,0.08,2012-09-30,131.0
"Blackstone Capital Partners VI, L.P.",40000000.0,31256554.0,8743446.0,122775.0,9210531.0,0.09,2012-12-31,122641.0
"Blackstone Capital Partners VI, L.P.",40000000.0,30047567.0,9952433.0,124325.0,10619408.0,0.09,2013-03-31,1550.0
"Blackstone Capital Partners VI, L.P.",40000000.0,29685005.0,10314995.0,174504.0,11224844.0,0.09,2013-06-30,50179.0
"Blackstone Capital Partners VI, L.P.",40000000.0,29130887.0,10869113.0,572785.0,11436854.0,0.08,2013-09-30,398281.0
"Blackstone Capital Partners VI, L.P.",40000000.0,28345203.0,11654797.0,1340545.0,12204932.0,0.11,2013-12-31,767760.0
"Blackstone Capital Partners VI, L.P.",40000000.0,22145293.0,17854707.0,2747655.0,18540041.0,0.16,2014-03-31,1407110.0
"Blackstone Capital Partners VI, L.P.",40000000.0,18398269.0,21601731.0,3873218.0,22604712.0,0.19,2014-06-30,1125563.0
"Blackstone Capital Partners VI, L.P.",40000000.0,15744025.0,24255975.0,4221458.0,25785324.0,0.18,2014-09-30,348240.0
"Blackstone Capital Partners VI, L.P.",40000000.0,14099615.0,25900385.0,4341258.0,26760823.0,0.14,2014-12-31,119800.0
"Blackstone Capital Partners VI, L.P.",40000000.0,12967573.0,27032427.0,4692332.0,28060218.0,0.13,2015-03-31,351074.0
"Blackstone Capital Partners VI, L.P.",40000000.0,11483892.0,28516108.0,5358037.0,29876424.0,0.14,2015-06-30,665705.0
"Blackstone Capital Partners VI, L.P.",40000000.0,9895059.0,30104941.0,5763265.0,30750216.0,0.11,2015-09-30,405228.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5202621.0,34797379.0,6089883.0,36141771.0,0.12,2015-12-31,326618.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4562482.0,35437518.0,6128275.0,36413595.0,0.1,2016-03-31,38392.0
"Blackstone Capital Partners VI, L.P.",40000000.0,2811806.0,37188194.0,6534634.0,38488762.0,0.1,2016-06-30,406359.0
"Blackstone Capital Partners VI, L.P.",40000000.0,1452131.0,38547869.0,9019946.0,39117965.0,0.11,2016-09-30,2485312.0
"Blackstone Capital Partners VI, L.P.",40000000.0,897548.0,39102452.0,10700269.0,39277402.0,0.11,2016-12-31,1680323.0
"Blackstone Capital Partners VI, L.P.",40000000.0,183872.0,39816128.0,16141989.0,37230719.0,0.1222,2017-03-31,5441720.0
"Blackstone Capital Partners VI, L.P.",40000000.0,129679.0,39870321.0,17451762.0,37201985.0,0.1233,2017-06-30,1309773.0
"Blackstone Capital Partners VI, L.P.",40000000.0,88029.0,39911971.0,18310877.0,37426790.0,0.123,2017-09-30,859115.0
"Blackstone Capital Partners VI, L.P.",40000000.0,-1001897.0,41001897.0,21159464.0,38113556.0,0.1309,2017-12-31,2848587.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5764777.0,41273438.0,21530097.0,40476792.0,0.1377,2018-03-31,370633.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5841219.0,41356555.0,22510641.0,42214625.0,0.144,2018-06-03,980544.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5841219.0,41418027.0,24861590.0,42372180.0,0.1485,2018-09-30,2350949.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5850346.0,41483219.0,28531691.0,36398567.0,0.1327,2018-12-31,3670101.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5850346.0,41522941.0,31687076.0,34980824.0,0.1351,2019-03-31,3155385.0
"Blackstone Capital Partners VI, L.P.",40000000.0,5279849.0,42115436.0,32024555.0,34545872.0,0.1282,2019-06-30,337479.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4955808.0,42530451.0,35833004.0,31228279.0,0.1248,2019-09-30,3808449.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4955808.0,42548879.0,36784331.0,30156044.0,0.121,2019-12-31,951327.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4440118.0,43088924.0,38467065.0,21953182.0,0.0917,2020-03-31,1682734.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43119023.0,40788027.0,24178838.0,0.1067,2020-06-30,2320962.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43154800.0,43507085.0,26087927.0,0.1195,2020-09-30,2719058.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43183763.0,46173308.0,25510388.0,0.1235,2020-12-31,2666223.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43225051.0,47165076.0,26762936.0,0.1275,2021-03-31,991768.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43248195.0,49071732.0,25889743.0,0.128,2021-06-30,1906656.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43277858.0,52428139.0,22218045.0,0.1253,2021-09-30,3356407.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43302113.0,56320048.0,19055353.0,0.1255,2021-12-31,3891909.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43333325.0,57346084.0,18656453.0,0.1256,2022-03-31,1026036.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43337382.0,58401588.0,16616756.0,0.1221,2022-06-30,1055504.0
"Blackstone Capital Partners VI, L.P.",40000000.0,4470091.0,43337382.0,59046117.0,16921065.0,0.1231,2022-09-30,644529.0
"Enhanced Equity Fund II, L.P.",20000000.0,20000000.0,0.0,0.0,0.0,0.0,2010-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,19750056.0,249944.0,0.0,12758.0,-0.949,2010-06-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,19750056.0,249944.0,0.0,7669.0,0.0,2010-09-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,18812073.0,1187927.0,43.0,874526.0,-0.5944,2010-12-31,43.0
"Enhanced Equity Fund II, L.P.",20000000.0,17141534.0,2858466.0,43.0,2440448.0,-0.4712,2011-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,16002748.0,3997252.0,43.0,3974416.0,-0.0001,2011-06-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,14735058.0,5264942.0,182394.0,5764971.0,0.2568,2011-09-30,182351.0
"Enhanced Equity Fund II, L.P.",20000000.0,14082432.0,5917568.0,192400.0,8388785.0,0.0066,2011-12-31,10006.0
"Enhanced Equity Fund II, L.P.",20000000.0,12800727.0,7199273.0,192400.0,9094901.0,0.36,2012-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,11455346.0,8544654.0,271347.0,8880794.0,0.08,2012-06-30,78947.0
"Enhanced Equity Fund II, L.P.",20000000.0,11381735.0,8618265.0,271347.0,8267663.0,-0.0083,2012-09-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,10585054.0,9414946.0,272802.0,9743103.0,0.05,2012-12-31,1455.0
"Enhanced Equity Fund II, L.P.",20000000.0,10585054.0,9414946.0,272802.0,9397353.0,0.02,2013-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,9858724.0,10141276.0,3246316.0,7974562.0,0.07,2013-06-30,2973514.0
"Enhanced Equity Fund II, L.P.",20000000.0,9858724.0,10141276.0,3284779.0,6864717.0,0.0,2013-09-30,38463.0
"Enhanced Equity Fund II, L.P.",20000000.0,9483190.0,10516810.0,3335203.0,6385922.0,-0.042,2013-12-31,50424.0
"Enhanced Equity Fund II, L.P.",20000000.0,8186958.0,11813042.0,3348721.0,7305911.0,-0.0567,2014-03-31,13518.0
"Enhanced Equity Fund II, L.P.",20000000.0,7349670.0,12650330.0,3588506.0,8109308.0,-0.0419,2014-06-30,239785.0
"Enhanced Equity Fund II, L.P.",20000000.0,7263919.0,12736081.0,3588506.0,7587361.0,-0.0645,2014-09-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,6554654.0,13445346.0,3761179.0,7854497.0,-0.0703,2014-12-31,172673.0
"Enhanced Equity Fund II, L.P.",20000000.0,5501730.0,14498270.0,3766806.0,9095288.0,-0.0571,2015-03-31,5627.0
"Enhanced Equity Fund II, L.P.",20000000.0,5374755.0,14625245.0,3772306.0,9075566.0,-0.0573,2015-06-30,5500.0
"Enhanced Equity Fund II, L.P.",20000000.0,5276448.0,14723552.0,3806785.0,10199456.0,-0.0203,2015-09-30,34479.0
"Enhanced Equity Fund II, L.P.",20000000.0,4116008.0,15883992.0,3810769.0,9163869.0,-0.0845,2015-12-31,3984.0
"Enhanced Equity Fund II, L.P.",20000000.0,4017701.0,15982299.0,3810769.0,5856617.0,-0.2108,2016-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,1704536.0,18295464.0,3814190.0,6629761.0,-0.2707,2016-06-30,3421.0
"Enhanced Equity Fund II, L.P.",20000000.0,1073314.0,18926686.0,3814190.0,7363154.0,-0.236,2016-09-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,688937.0,19311063.0,3814190.0,7013124.0,-0.247,2016-12-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,688937.0,19311063.0,9528130.0,1139676.0,-0.2394,2017-03-31,5713940.0
"Enhanced Equity Fund II, L.P.",20000000.0,688937.0,19311063.0,9717604.0,948557.0,-0.236,2017-06-30,189474.0
"Enhanced Equity Fund II, L.P.",20000000.0,688937.0,19311063.0,9717604.0,967491.0,-0.2318,2017-09-30,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,688937.0,19311063.0,9717604.0,948522.0,-0.2295,2017-12-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,0.0,19311063.0,9717604.0,966231.0,-0.2254,2018-03-31,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,0.0,19311063.0,9717604.0,1010759.0,-0.2196,2018-06-03,0.0
"Enhanced Equity Fund II, L.P.",20000000.0,0.0,19311063.0,9717604.0,978939.0,-0.2179,2018-09-30,0.0
"Gores Capital Partners III, L.P.",20000000.0,18175664.0,1824336.0,0.0,1052586.0,-0.423,2010-12-31,0.0
"Gores Capital Partners III, L.P.",20000000.0,18175664.0,1824336.0,0.0,956224.0,-0.4759,2011-03-31,0.0
"Gores Capital Partners III, L.P.",20000000.0,16975664.0,3024336.0,0.0,2023631.0,-0.0043,2011-06-30,0.0
"Gores Capital Partners III, L.P.",20000000.0,16275664.0,3724336.0,4526.0,2598689.0,-0.4171,2011-09-30,4526.0
"Gores Capital Partners III, L.P.",20000000.0,14035664.0,5964336.0,4526.0,4816858.0,-0.0033,2011-12-31,0.0
"Gores Capital Partners III, L.P.",20000000.0,13235664.0,6764336.0,324052.0,5294326.0,-0.2345,2012-03-31,319526.0
"Gores Capital Partners III, L.P.",20000000.0,11302027.0,8697973.0,357689.0,6254579.0,-0.3239,2012-06-30,33637.0
"Gores Capital Partners III, L.P.",20000000.0,10891572.0,9108428.0,468144.0,6453737.0,-0.2621,2012-09-30,110455.0
